id_fact_order|order_id|product_id|customer_id|order_date|supplier_id|category_id|quantity|unit_price|discount|amount|freight
1647|10875|47|BERGS|1998-02-06|22|3|21|9.5|0.1|199.5|32.37
1648|10875|49|BERGS|1998-02-06|23|3|15|20.0|0.0|300.0|32.37
1649|10876|46|BONAP|1998-02-09|21|8|21|12.0|0.0|252.0|60.42
1650|10876|64|BONAP|1998-02-09|12|5|20|33.25|0.0|665.0|60.42
1651|10877|16|RICAR|1998-02-09|7|3|30|17.45|0.25|523.5|38.06
1652|10877|18|RICAR|1998-02-09|7|8|25|62.5|0.0|1562.5|38.06
1653|10878|20|QUICK|1998-02-10|8|3|20|81.0|0.05|1620.0|46.69
1654|10879|40|WILMK|1998-02-10|19|8|12|18.4|0.0|220.79999999999998|8.5
1655|10879|65|WILMK|1998-02-10|2|2|10|21.05|0.0|210.5|8.5
1656|10879|76|WILMK|1998-02-10|23|1|10|18.0|0.0|180.0|8.5
1657|10880|23|FOLKO|1998-02-10|9|5|30|9.0|0.2|270.0|88.01
1658|10880|61|FOLKO|1998-02-10|29|2|30|28.5|0.2|855.0|88.01
1659|10880|70|FOLKO|1998-02-10|7|1|50|15.0|0.2|750.0|88.01
1660|10881|73|CACTU|1998-02-11|17|8|10|15.0|0.0|150.0|2.84
1661|10882|42|SAVEA|1998-02-11|20|5|25|14.0|0.0|350.0|23.1
1662|10882|49|SAVEA|1998-02-11|23|3|20|20.0|0.15|400.0|23.1
1663|10882|54|SAVEA|1998-02-11|25|6|32|7.45|0.15|238.4|23.1
1664|10883|24|LONEP|1998-02-12|10|1|8|4.5|0.0|36.0|0.53
1665|10884|21|LETSS|1998-02-12|8|3|40|10.0|0.05|400.0|90.97
1666|10884|56|LETSS|1998-02-12|26|5|21|38.0|0.05|798.0|90.97
1667|10884|65|LETSS|1998-02-12|2|2|12|21.05|0.05|252.60000000000002|90.97
1668|10885|2|SUPRD|1998-02-12|1|1|20|19.0|0.0|380.0|5.64
1669|10885|24|SUPRD|1998-02-12|10|1|12|4.5|0.0|54.0|5.64
1670|10885|70|SUPRD|1998-02-12|7|1|30|15.0|0.0|450.0|5.64
1671|10885|77|SUPRD|1998-02-12|12|2|25|13.0|0.0|325.0|5.64
1672|10886|10|HANAR|1998-02-13|4|8|70|31.0|0.0|2170.0|4.99
1673|10886|31|HANAR|1998-02-13|14|4|35|12.5|0.0|437.5|4.99
1674|10886|77|HANAR|1998-02-13|12|2|40|13.0|0.0|520.0|4.99
1675|10887|25|GALED|1998-02-13|11|3|5|14.0|0.0|70.0|1.25
1676|10888|2|GODOS|1998-02-16|1|1|20|19.0|0.0|380.0|51.87
1677|10888|68|GODOS|1998-02-16|8|3|18|12.5|0.0|225.0|51.87
1678|10889|11|RATTC|1998-02-16|5|4|40|21.0|0.0|840.0|280.61
1679|10889|38|RATTC|1998-02-16|18|1|40|263.5|0.0|10540.0|280.61
1680|10890|17|DUMON|1998-02-16|7|6|15|39.0|0.0|585.0|32.76
1681|10890|34|DUMON|1998-02-16|16|1|10|14.0|0.0|140.0|32.76
1682|10890|41|DUMON|1998-02-16|19|8|14|9.65|0.0|135.1|32.76
1683|10891|30|LEHMS|1998-02-17|13|8|15|25.89|0.05|388.35|20.37
1684|10892|59|MAISD|1998-02-17|28|4|40|55.0|0.05|2200.0|120.27
1685|10893|8|KOENE|1998-02-18|3|2|30|40.0|0.0|1200.0|77.78
1686|10893|24|KOENE|1998-02-18|10|1|10|4.5|0.0|45.0|77.78
1687|10893|29|KOENE|1998-02-18|12|6|24|123.79|0.0|2970.96|77.78
1688|10893|30|KOENE|1998-02-18|13|8|35|25.89|0.0|906.15|77.78
1689|10893|36|KOENE|1998-02-18|17|8|20|19.0|0.0|380.0|77.78
1690|10894|13|SAVEA|1998-02-18|6|8|28|6.0|0.05|168.0|116.13
1691|10894|69|SAVEA|1998-02-18|15|4|50|36.0|0.05|1800.0|116.13
1692|10894|75|SAVEA|1998-02-18|12|1|120|7.75|0.05|930.0|116.13
1693|10895|24|ERNSH|1998-02-18|10|1|110|4.5|0.0|495.0|162.75
1694|10895|39|ERNSH|1998-02-18|18|1|45|18.0|0.0|810.0|162.75
1695|10895|40|ERNSH|1998-02-18|19|8|91|18.4|0.0|1674.3999999999999|162.75
1696|10895|60|ERNSH|1998-02-18|28|4|100|34.0|0.0|3400.0|162.75
1697|10896|45|MAISD|1998-02-19|21|8|15|9.5|0.0|142.5|32.45
1698|10896|56|MAISD|1998-02-19|26|5|16|38.0|0.0|608.0|32.45
1699|10897|29|HUNGO|1998-02-19|12|6|80|123.79|0.0|9903.2|603.54
1700|10897|30|HUNGO|1998-02-19|13|8|36|25.89|0.0|932.04|603.54
1701|10898|13|OCEAN|1998-02-20|6|8|5|6.0|0.0|30.0|1.27
1702|10899|39|LILAS|1998-02-20|18|1|8|18.0|0.15|144.0|1.21
1703|10900|70|WELLI|1998-02-20|7|1|3|15.0|0.25|45.0|1.66
1704|10901|41|HILAA|1998-02-23|19|8|30|9.65|0.0|289.5|62.09
1705|10901|71|HILAA|1998-02-23|15|4|30|21.5|0.0|645.0|62.09
1706|10902|55|FOLKO|1998-02-23|25|6|30|24.0|0.15|720.0|44.15
1707|10902|62|FOLKO|1998-02-23|29|3|6|49.3|0.15|295.79999999999995|44.15
1708|10903|13|HANAR|1998-02-24|6|8|40|6.0|0.0|240.0|36.71
1709|10903|65|HANAR|1998-02-24|2|2|21|21.05|0.0|442.05|36.71
1710|10903|68|HANAR|1998-02-24|8|3|20|12.5|0.0|250.0|36.71
1711|10904|58|WHITC|1998-02-24|27|8|15|13.25|0.0|198.75|162.95
1712|10904|62|WHITC|1998-02-24|29|3|35|49.3|0.0|1725.5|162.95
1713|10905|1|WELLI|1998-02-24|8|1|20|18.0|0.05|360.0|13.72
1714|10906|61|WOLZA|1998-02-25|29|2|15|28.5|0.0|427.5|26.29
1715|10907|75|SPECD|1998-02-25|12|1|14|7.75|0.0|108.5|9.19
1716|10908|7|REGGC|1998-02-26|3|7|20|30.0|0.05|600.0|32.96
1717|10908|52|REGGC|1998-02-26|24|5|14|7.0|0.05|98.0|32.96
1718|10909|7|SANTG|1998-02-26|3|7|12|30.0|0.0|360.0|53.05
1719|10909|16|SANTG|1998-02-26|7|3|15|17.45|0.0|261.75|53.05
1720|10909|41|SANTG|1998-02-26|19|8|5|9.65|0.0|48.25|53.05
1721|10910|19|WILMK|1998-02-26|8|3|12|9.2|0.0|110.39999999999999|38.11
1722|10910|49|WILMK|1998-02-26|23|3|10|20.0|0.0|200.0|38.11
1723|10910|61|WILMK|1998-02-26|29|2|5|28.5|0.0|142.5|38.11
1724|10911|1|GODOS|1998-02-26|8|1|10|18.0|0.0|180.0|38.19
1725|10911|17|GODOS|1998-02-26|7|6|12|39.0|0.0|468.0|38.19
1726|10911|67|GODOS|1998-02-26|16|1|15|14.0|0.0|210.0|38.19
1727|10912|11|HUNGO|1998-02-26|5|4|40|21.0|0.25|840.0|580.91
1728|10912|29|HUNGO|1998-02-26|12|6|60|123.79|0.25|7427.400000000001|580.91
1729|10913|4|QUEEN|1998-02-26|2|2|30|22.0|0.25|660.0|33.05
1730|10913|33|QUEEN|1998-02-26|15|4|40|2.5|0.25|100.0|33.05
1731|10913|58|QUEEN|1998-02-26|27|8|15|13.25|0.0|198.75|33.05
1732|10914|71|QUEEN|1998-02-27|15|4|25|21.5|0.0|537.5|21.19
1733|10915|17|TORTU|1998-02-27|7|6|10|39.0|0.0|390.0|3.51
1734|10915|33|TORTU|1998-02-27|15|4|30|2.5|0.0|75.0|3.51
1735|10915|54|TORTU|1998-02-27|25|6|10|7.45|0.0|74.5|3.51
1736|10916|16|RANCH|1998-02-27|7|3|6|17.45|0.0|104.69999999999999|63.77
1737|10916|32|RANCH|1998-02-27|14|4|6|32.0|0.0|192.0|63.77
1738|10916|57|RANCH|1998-02-27|26|5|20|19.5|0.0|390.0|63.77
1739|10917|30|ROMEY|1998-03-02|13|8|1|25.89|0.0|25.89|8.29
1740|10917|60|ROMEY|1998-03-02|28|4|10|34.0|0.0|340.0|8.29
1741|10918|1|BOTTM|1998-03-02|8|1|60|18.0|0.25|1080.0|48.83
1742|10918|60|BOTTM|1998-03-02|28|4|25|34.0|0.25|850.0|48.83
1743|10919|16|LINOD|1998-03-02|7|3|24|17.45|0.0|418.79999999999995|19.8
1744|10919|25|LINOD|1998-03-02|11|3|24|14.0|0.0|336.0|19.8
1745|10919|40|LINOD|1998-03-02|19|8|20|18.4|0.0|368.0|19.8
1746|10920|50|AROUT|1998-03-03|23|3|24|16.25|0.0|390.0|29.61
1747|10921|35|VAFFE|1998-03-03|16|1|10|18.0|0.0|180.0|176.48
1748|10921|63|VAFFE|1998-03-03|7|2|40|43.9|0.0|1756.0|176.48
1749|10922|17|HANAR|1998-03-03|7|6|15|39.0|0.0|585.0|62.74
1750|10922|24|HANAR|1998-03-03|10|1|35|4.5|0.0|157.5|62.74
1751|10923|42|LAMAI|1998-03-03|20|5|10|14.0|0.2|140.0|68.26
1752|10923|43|LAMAI|1998-03-03|20|1|10|46.0|0.2|460.0|68.26
1753|10923|67|LAMAI|1998-03-03|16|1|24|14.0|0.2|336.0|68.26
1754|10924|10|BERGS|1998-03-04|4|8|20|31.0|0.1|620.0|151.52
1755|10924|28|BERGS|1998-03-04|12|7|30|45.6|0.1|1368.0|151.52
1756|10924|75|BERGS|1998-03-04|12|1|6|7.75|0.0|46.5|151.52
1757|10925|36|HANAR|1998-03-04|17|8|25|19.0|0.15|475.0|2.27
1758|10925|52|HANAR|1998-03-04|24|5|12|7.0|0.15|84.0|2.27
1759|10926|11|ANATR|1998-03-04|5|4|2|21.0|0.0|42.0|39.92
1760|10926|13|ANATR|1998-03-04|6|8|10|6.0|0.0|60.0|39.92
1761|10926|19|ANATR|1998-03-04|8|3|7|9.2|0.0|64.39999999999999|39.92
1762|10926|72|ANATR|1998-03-04|14|4|10|34.8|0.0|348.0|39.92
1763|10927|20|LACOR|1998-03-05|8|3|5|81.0|0.0|405.0|19.79
1764|10927|52|LACOR|1998-03-05|24|5|5|7.0|0.0|35.0|19.79
1765|10927|76|LACOR|1998-03-05|23|1|20|18.0|0.0|360.0|19.79
1766|10928|47|GALED|1998-03-05|22|3|5|9.5|0.0|47.5|1.36
1767|10928|76|GALED|1998-03-05|23|1|5|18.0|0.0|90.0|1.36
1768|10929|21|FRANK|1998-03-05|8|3|60|10.0|0.0|600.0|33.93
1769|10929|75|FRANK|1998-03-05|12|1|49|7.75|0.0|379.75|33.93
1770|10929|77|FRANK|1998-03-05|12|2|15|13.0|0.0|195.0|33.93
1771|10930|21|SUPRD|1998-03-06|8|3|36|10.0|0.0|360.0|15.55
1772|10930|27|SUPRD|1998-03-06|11|3|25|43.9|0.0|1097.5|15.55
1773|10930|55|SUPRD|1998-03-06|25|6|25|24.0|0.2|600.0|15.55
1774|10930|58|SUPRD|1998-03-06|27|8|30|13.25|0.2|397.5|15.55
1775|10931|13|RICSU|1998-03-06|6|8|42|6.0|0.15|252.0|13.6
1776|10931|57|RICSU|1998-03-06|26|5|30|19.5|0.0|585.0|13.6
1777|10932|16|BONAP|1998-03-06|7|3|30|17.45|0.1|523.5|134.64
1778|10932|62|BONAP|1998-03-06|29|3|14|49.3|0.1|690.1999999999999|134.64
1779|10932|72|BONAP|1998-03-06|14|4|16|34.8|0.0|556.8|134.64
1780|10932|75|BONAP|1998-03-06|12|1|20|7.75|0.1|155.0|134.64
1781|10933|53|ISLAT|1998-03-06|24|6|2|32.8|0.0|65.6|54.15
1782|10933|61|ISLAT|1998-03-06|29|2|30|28.5|0.0|855.0|54.15
1783|10934|6|LEHMS|1998-03-09|3|2|20|25.0|0.0|500.0|32.01
1784|10935|1|WELLI|1998-03-09|8|1|21|18.0|0.0|378.0|47.59
1785|10935|18|WELLI|1998-03-09|7|8|4|62.5|0.25|250.0|47.59
1786|10935|23|WELLI|1998-03-09|9|5|8|9.0|0.25|72.0|47.59
1787|10936|36|GREAL|1998-03-09|17|8|30|19.0|0.2|570.0|33.68
1788|10937|28|CACTU|1998-03-10|12|7|8|45.6|0.0|364.8|31.51
1789|10937|34|CACTU|1998-03-10|16|1|20|14.0|0.0|280.0|31.51
1790|10938|13|QUICK|1998-03-10|6|8|20|6.0|0.25|120.0|31.89
1791|10938|43|QUICK|1998-03-10|20|1|24|46.0|0.25|1104.0|31.89
1792|10938|60|QUICK|1998-03-10|28|4|49|34.0|0.25|1666.0|31.89
1793|10938|71|QUICK|1998-03-10|15|4|35|21.5|0.25|752.5|31.89
1794|10939|2|MAGAA|1998-03-10|1|1|10|19.0|0.15|190.0|76.33
1795|10939|67|MAGAA|1998-03-10|16|1|40|14.0|0.15|560.0|76.33
1796|10940|7|BONAP|1998-03-11|3|7|8|30.0|0.0|240.0|19.77
1797|10940|13|BONAP|1998-03-11|6|8|20|6.0|0.0|120.0|19.77
1798|10941|31|SAVEA|1998-03-11|14|4|44|12.5|0.25|550.0|400.81
1799|10941|62|SAVEA|1998-03-11|29|3|30|49.3|0.25|1479.0|400.81
1800|10941|68|SAVEA|1998-03-11|8|3|80|12.5|0.25|1000.0|400.81
1801|10941|72|SAVEA|1998-03-11|14|4|50|34.8|0.0|1739.9999999999998|400.81
1802|10942|49|REGGC|1998-03-11|23|3|28|20.0|0.0|560.0|17.95
1803|10943|13|BSBEV|1998-03-11|6|8|15|6.0|0.0|90.0|2.17
1804|10943|22|BSBEV|1998-03-11|9|5|21|21.0|0.0|441.0|2.17
1805|10943|46|BSBEV|1998-03-11|21|8|15|12.0|0.0|180.0|2.17
1806|10944|11|BOTTM|1998-03-12|5|4|5|21.0|0.25|105.0|52.92
1807|10944|44|BOTTM|1998-03-12|20|2|18|19.45|0.25|350.09999999999997|52.92
1808|10944|56|BOTTM|1998-03-12|26|5|18|38.0|0.0|684.0|52.92
1809|10945|13|MORGK|1998-03-12|6|8|20|6.0|0.0|120.0|10.22
1810|10945|31|MORGK|1998-03-12|14|4|10|12.5|0.0|125.0|10.22
1811|10946|10|VAFFE|1998-03-12|4|8|25|31.0|0.0|775.0|27.2
1812|10946|24|VAFFE|1998-03-12|10|1|25|4.5|0.0|112.5|27.2
1813|10946|77|VAFFE|1998-03-12|12|2|40|13.0|0.0|520.0|27.2
1814|10947|59|BSBEV|1998-03-13|28|4|4|55.0|0.0|220.0|3.26
1815|10948|50|GODOS|1998-03-13|23|3|9|16.25|0.0|146.25|23.39
1816|10948|51|GODOS|1998-03-13|24|7|40|53.0|0.0|2120.0|23.39
1817|10948|55|GODOS|1998-03-13|25|6|4|24.0|0.0|96.0|23.39
1818|10949|6|BOTTM|1998-03-13|3|2|12|25.0|0.0|300.0|74.44
1819|10949|10|BOTTM|1998-03-13|4|8|30|31.0|0.0|930.0|74.44
1820|10949|17|BOTTM|1998-03-13|7|6|6|39.0|0.0|234.0|74.44
1821|10949|62|BOTTM|1998-03-13|29|3|60|49.3|0.0|2958.0|74.44
1822|10950|4|MAGAA|1998-03-16|2|2|5|22.0|0.0|110.0|2.5
1823|10951|33|RICSU|1998-03-16|15|4|15|2.5|0.05|37.5|30.85
1824|10951|41|RICSU|1998-03-16|19|8|6|9.65|0.05|57.900000000000006|30.85
1825|10951|75|RICSU|1998-03-16|12|1|50|7.75|0.05|387.5|30.85
1826|10952|6|ALFKI|1998-03-16|3|2|16|25.0|0.05|400.0|40.42
1827|10952|28|ALFKI|1998-03-16|12|7|2|45.6|0.0|91.2|40.42
1828|10953|20|AROUT|1998-03-16|8|3|50|81.0|0.05|4050.0|23.72
1829|10953|31|AROUT|1998-03-16|14|4|50|12.5|0.05|625.0|23.72
1830|10954|16|LINOD|1998-03-17|7|3|28|17.45|0.15|488.59999999999997|27.91
1831|10954|31|LINOD|1998-03-17|14|4|25|12.5|0.15|312.5|27.91
1832|10954|45|LINOD|1998-03-17|21|8|30|9.5|0.0|285.0|27.91
1833|10954|60|LINOD|1998-03-17|28|4|24|34.0|0.15|816.0|27.91
1834|10955|75|FOLKO|1998-03-17|12|1|12|7.75|0.2|93.0|3.26
1835|10956|21|BLAUS|1998-03-17|8|3|12|10.0|0.0|120.0|44.65
1836|10956|47|BLAUS|1998-03-17|22|3|14|9.5|0.0|133.0|44.65
1837|10956|51|BLAUS|1998-03-17|24|7|8|53.0|0.0|424.0|44.65
1838|10957|30|HILAA|1998-03-18|13|8|30|25.89|0.0|776.7|105.36
1839|10957|35|HILAA|1998-03-18|16|1|40|18.0|0.0|720.0|105.36
1840|10957|64|HILAA|1998-03-18|12|5|8|33.25|0.0|266.0|105.36
1841|10958|5|OCEAN|1998-03-18|2|2|20|21.35|0.0|427.0|49.56
1842|10958|7|OCEAN|1998-03-18|3|7|6|30.0|0.0|180.0|49.56
1843|10958|72|OCEAN|1998-03-18|14|4|5|34.8|0.0|174.0|49.56
1844|10959|75|GOURL|1998-03-18|12|1|20|7.75|0.15|155.0|4.98
1845|10960|24|HILAA|1998-03-19|10|1|10|4.5|0.25|45.0|2.08
1846|10960|41|HILAA|1998-03-19|19|8|24|9.65|0.0|231.60000000000002|2.08
1847|10961|52|QUEEN|1998-03-19|24|5|6|7.0|0.05|42.0|104.47
1848|10961|76|QUEEN|1998-03-19|23|1|60|18.0|0.0|1080.0|104.47
1849|10962|7|QUICK|1998-03-19|3|7|45|30.0|0.0|1350.0|275.79
1850|10962|13|QUICK|1998-03-19|6|8|77|6.0|0.0|462.0|275.79
1851|10962|53|QUICK|1998-03-19|24|6|20|32.8|0.0|656.0|275.79
1852|10962|69|QUICK|1998-03-19|15|4|9|36.0|0.0|324.0|275.79
1853|10962|76|QUICK|1998-03-19|23|1|44|18.0|0.0|792.0|275.79
1854|10963|60|FURIB|1998-03-19|28|4|2|34.0|0.15|68.0|2.7
1855|10964|18|SPECD|1998-03-20|7|8|6|62.5|0.0|375.0|87.38
1856|10964|38|SPECD|1998-03-20|18|1|5|263.5|0.0|1317.5|87.38
1857|10964|69|SPECD|1998-03-20|15|4|10|36.0|0.0|360.0|87.38
1858|10965|51|OLDWO|1998-03-20|24|7|16|53.0|0.0|848.0|144.38
1859|10966|37|CHOPS|1998-03-20|17|8|8|26.0|0.0|208.0|27.19
1860|10966|56|CHOPS|1998-03-20|26|5|12|38.0|0.15|456.0|27.19
1861|10966|62|CHOPS|1998-03-20|29|3|12|49.3|0.15|591.5999999999999|27.19
1862|10967|19|TOMSP|1998-03-23|8|3|12|9.2|0.0|110.39999999999999|62.22
1863|10967|49|TOMSP|1998-03-23|23|3|40|20.0|0.0|800.0|62.22
1864|10968|12|ERNSH|1998-03-23|5|4|30|38.0|0.0|1140.0|74.6
1865|10968|24|ERNSH|1998-03-23|10|1|30|4.5|0.0|135.0|74.6
1866|10968|64|ERNSH|1998-03-23|12|5|4|33.25|0.0|133.0|74.6
1867|10969|46|COMMI|1998-03-23|21|8|9|12.0|0.0|108.0|0.21
1868|10970|52|BOLID|1998-03-24|24|5|40|7.0|0.2|280.0|16.16
1869|10971|29|FRANR|1998-03-24|12|6|14|123.79|0.0|1733.0600000000002|121.82
1870|10972|17|LACOR|1998-03-24|7|6|6|39.0|0.0|234.0|0.02
1871|10972|33|LACOR|1998-03-24|15|4|7|2.5|0.0|17.5|0.02
1872|10973|26|LACOR|1998-03-24|11|3|5|31.23|0.0|156.15|15.17
1873|10973|41|LACOR|1998-03-24|19|8|6|9.65|0.0|57.900000000000006|15.17
1874|10973|75|LACOR|1998-03-24|12|1|10|7.75|0.0|77.5|15.17
1875|10974|63|SPLIR|1998-03-25|7|2|10|43.9|0.0|439.0|12.96
1876|10975|8|BOTTM|1998-03-25|3|2|16|40.0|0.0|640.0|32.27
1877|10975|75|BOTTM|1998-03-25|12|1|10|7.75|0.0|77.5|32.27
1878|10976|28|HILAA|1998-03-25|12|7|20|45.6|0.0|912.0|37.97
1879|10977|39|FOLKO|1998-03-26|18|1|30|18.0|0.0|540.0|208.5
1880|10977|47|FOLKO|1998-03-26|22|3|30|9.5|0.0|285.0|208.5
1881|10977|51|FOLKO|1998-03-26|24|7|10|53.0|0.0|530.0|208.5
1882|10977|63|FOLKO|1998-03-26|7|2|20|43.9|0.0|878.0|208.5
1883|10978|8|MAISD|1998-03-26|3|2|20|40.0|0.15|800.0|32.82
1884|10978|21|MAISD|1998-03-26|8|3|40|10.0|0.15|400.0|32.82
1885|10978|40|MAISD|1998-03-26|19|8|10|18.4|0.0|184.0|32.82
1886|10978|44|MAISD|1998-03-26|20|2|6|19.45|0.15|116.69999999999999|32.82
1887|10979|7|ERNSH|1998-03-26|3|7|18|30.0|0.0|540.0|353.07
1888|10979|12|ERNSH|1998-03-26|5|4|20|38.0|0.0|760.0|353.07
1889|10979|24|ERNSH|1998-03-26|10|1|80|4.5|0.0|360.0|353.07
1890|10979|27|ERNSH|1998-03-26|11|3|30|43.9|0.0|1317.0|353.07
1891|10979|31|ERNSH|1998-03-26|14|4|24|12.5|0.0|300.0|353.07
1892|10979|63|ERNSH|1998-03-26|7|2|35|43.9|0.0|1536.5|353.07
1893|10980|75|FOLKO|1998-03-27|12|1|40|7.75|0.2|310.0|1.26
1894|10981|38|HANAR|1998-03-27|18|1|60|263.5|0.0|15810.0|193.37
1895|10982|7|BOTTM|1998-03-27|3|7|20|30.0|0.0|600.0|14.01
1896|10982|43|BOTTM|1998-03-27|20|1|9|46.0|0.0|414.0|14.01
1897|10983|13|SAVEA|1998-03-27|6|8|84|6.0|0.15|504.0|657.54
1898|10983|57|SAVEA|1998-03-27|26|5|15|19.5|0.0|292.5|657.54
1899|10984|16|SAVEA|1998-03-30|7|3|55|17.45|0.0|959.75|211.22
1900|10984|24|SAVEA|1998-03-30|10|1|20|4.5|0.0|90.0|211.22
1901|10984|36|SAVEA|1998-03-30|17|8|40|19.0|0.0|760.0|211.22
1902|10985|16|HUNGO|1998-03-30|7|3|36|17.45|0.1|628.1999999999999|91.51
1903|10985|18|HUNGO|1998-03-30|7|8|8|62.5|0.1|500.0|91.51
1904|10985|32|HUNGO|1998-03-30|14|4|35|32.0|0.1|1120.0|91.51
1905|10986|11|OCEAN|1998-03-30|5|4|30|21.0|0.0|630.0|217.86
1906|10986|20|OCEAN|1998-03-30|8|3|15|81.0|0.0|1215.0|217.86
1907|10986|76|OCEAN|1998-03-30|23|1|10|18.0|0.0|180.0|217.86
1908|10986|77|OCEAN|1998-03-30|12|2|15|13.0|0.0|195.0|217.86
1909|10987|7|EASTC|1998-03-31|3|7|60|30.0|0.0|1800.0|185.48
1910|10987|43|EASTC|1998-03-31|20|1|6|46.0|0.0|276.0|185.48
1911|10987|72|EASTC|1998-03-31|14|4|20|34.8|0.0|696.0|185.48
1912|10988|7|RATTC|1998-03-31|3|7|60|30.0|0.0|1800.0|61.14
1913|10988|62|RATTC|1998-03-31|29|3|40|49.3|0.1|1972.0|61.14
1914|10989|6|QUEDE|1998-03-31|3|2|40|25.0|0.0|1000.0|34.76
1915|10989|11|QUEDE|1998-03-31|5|4|15|21.0|0.0|315.0|34.76
1916|10989|41|QUEDE|1998-03-31|19|8|4|9.65|0.0|38.6|34.76
1917|10990|21|ERNSH|1998-04-01|8|3|65|10.0|0.0|650.0|117.61
1918|10990|34|ERNSH|1998-04-01|16|1|60|14.0|0.15|840.0|117.61
1919|10990|55|ERNSH|1998-04-01|25|6|65|24.0|0.15|1560.0|117.61
1920|10990|61|ERNSH|1998-04-01|29|2|66|28.5|0.15|1881.0|117.61
1921|10991|2|QUICK|1998-04-01|1|1|50|19.0|0.2|950.0|38.51
1922|10991|70|QUICK|1998-04-01|7|1|20|15.0|0.2|300.0|38.51
1923|10991|76|QUICK|1998-04-01|23|1|90|18.0|0.2|1620.0|38.51
1924|10992|72|THEBI|1998-04-01|14|4|2|34.8|0.0|69.6|4.27
1925|10993|29|FOLKO|1998-04-01|12|6|50|123.79|0.25|6189.5|8.81
1926|10993|41|FOLKO|1998-04-01|19|8|35|9.65|0.25|337.75|8.81
1927|10994|59|VAFFE|1998-04-02|28|4|18|55.0|0.05|990.0|65.53
1928|10995|51|PERIC|1998-04-02|24|7|20|53.0|0.0|1060.0|46.0
1929|10995|60|PERIC|1998-04-02|28|4|4|34.0|0.0|136.0|46.0
1930|10996|42|QUICK|1998-04-02|20|5|40|14.0|0.0|560.0|1.12
1931|10997|32|LILAS|1998-04-03|14|4|50|32.0|0.0|1600.0|73.91
1932|10997|46|LILAS|1998-04-03|21|8|20|12.0|0.25|240.0|73.91
1933|10997|52|LILAS|1998-04-03|24|5|20|7.0|0.25|140.0|73.91
1934|10998|24|WOLZA|1998-04-03|10|1|12|4.5|0.0|54.0|20.31
1935|10998|61|WOLZA|1998-04-03|29|2|7|28.5|0.0|199.5|20.31
1936|10998|74|WOLZA|1998-04-03|4|7|20|10.0|0.0|200.0|20.31
1937|10998|75|WOLZA|1998-04-03|12|1|30|7.75|0.0|232.5|20.31
1938|10999|41|OTTIK|1998-04-03|19|8|20|9.65|0.05|193.0|96.35
1939|10999|51|OTTIK|1998-04-03|24|7|15|53.0|0.05|795.0|96.35
1940|10999|77|OTTIK|1998-04-03|12|2|21|13.0|0.05|273.0|96.35
1941|11000|4|RATTC|1998-04-06|2|2|25|22.0|0.25|550.0|55.12
1942|11000|24|RATTC|1998-04-06|10|1|30|4.5|0.25|135.0|55.12
1943|11000|77|RATTC|1998-04-06|12|2|30|13.0|0.0|390.0|55.12
1944|11001|7|FOLKO|1998-04-06|3|7|60|30.0|0.0|1800.0|197.3
1945|11001|22|FOLKO|1998-04-06|9|5|25|21.0|0.0|525.0|197.3
1946|11001|46|FOLKO|1998-04-06|21|8|25|12.0|0.0|300.0|197.3
1947|11001|55|FOLKO|1998-04-06|25|6|6|24.0|0.0|144.0|197.3
1948|11002|13|SAVEA|1998-04-06|6|8|56|6.0|0.0|336.0|141.16
1949|11002|35|SAVEA|1998-04-06|16|1|15|18.0|0.15|270.0|141.16
1950|11002|42|SAVEA|1998-04-06|20|5|24|14.0|0.15|336.0|141.16
1951|11002|55|SAVEA|1998-04-06|25|6|40|24.0|0.0|960.0|141.16
1952|11003|1|THECR|1998-04-06|8|1|4|18.0|0.0|72.0|14.91
1953|11003|40|THECR|1998-04-06|19|8|10|18.4|0.0|184.0|14.91
1954|11003|52|THECR|1998-04-06|24|5|10|7.0|0.0|70.0|14.91
1955|11004|26|MAISD|1998-04-07|11|3|6|31.23|0.0|187.38|44.84
1956|11004|76|MAISD|1998-04-07|23|1|6|18.0|0.0|108.0|44.84
1957|11005|1|WILMK|1998-04-07|8|1|2|18.0|0.0|36.0|0.75
1958|11005|59|WILMK|1998-04-07|28|4|10|55.0|0.0|550.0|0.75
1959|11006|1|GREAL|1998-04-07|8|1|8|18.0|0.0|144.0|25.19
1960|11006|29|GREAL|1998-04-07|12|6|2|123.79|0.25|247.58|25.19
1961|11007|8|PRINI|1998-04-08|3|2|30|40.0|0.0|1200.0|202.24
1962|11007|29|PRINI|1998-04-08|12|6|10|123.79|0.0|1237.9|202.24
1963|11007|42|PRINI|1998-04-08|20|5|14|14.0|0.0|196.0|202.24
1964|11008|28|ERNSH|1998-04-08|12|7|70|45.6|0.05|3192.0|79.46
1965|11008|34|ERNSH|1998-04-08|16|1|90|14.0|0.05|1260.0|79.46
1966|11008|71|ERNSH|1998-04-08|15|4|21|21.5|0.0|451.5|79.46
1967|11009|24|GODOS|1998-04-08|10|1|12|4.5|0.0|54.0|59.11
1968|11009|36|GODOS|1998-04-08|17|8|18|19.0|0.25|342.0|59.11
1969|11009|60|GODOS|1998-04-08|28|4|9|34.0|0.0|306.0|59.11
1970|11010|7|REGGC|1998-04-09|3|7|20|30.0|0.0|600.0|28.71
1971|11010|24|REGGC|1998-04-09|10|1|10|4.5|0.0|45.0|28.71
